time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_superconductivity_cost,air_pipenets_cost,air_rebuilds_cost,air_turf_count,air_eg_count,air_hotspot_count,air_network_count,air_delta_count,air_superconductive_count,all_queries,queries_active,queries_standby,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
5096,1,23.6181,30.1257,20.8787,15.6051,0.57247,12,1.04648,0.108234,0.0504075,0.00358774,0.00264318,3.166,0,15,3,0,247,0,0,0,0,0,3.13623,10003,0.0592669,10003,0.0975511,10003,2.97895,10003,2.29509,10003,0.002411,10003,0.198498,1236,0.0046589,1250,2.08832,10003,0.0224321,10003,0.0129254,9985,0.0551685,42,0.0281191,247,0.0035815,9938,0.0639519,10003,0.106769,10003,0.0026789,10003,0.0069574,10003,1.77871,10003,0.361318,10003,0.214117,10003,1.15597,9985,7599975,10003
5196,1,3,21.988,21.1006,16.1546,0.914036,12,0.965222,0.10818,0.0383194,0.00301645,0.00224498,3.34617,0,15,3,0,247,0,0,0,0,0,3.18831,10203,0.0596885,10203,0.0994426,10203,3.02871,10203,2.33246,10203,0.0024533,10203,0.198859,1249,0.0047462,1275,2.12517,10203,0.0228362,10203,0.0131519,10185,0.0551685,42,0.0281526,248,0.0036489,10138,0.0641064,10203,0.108577,10203,0.0027351,10203,0.0069742,10203,1.81264,10203,0.368052,10203,0.218279,10203,1.17811,10185,7761975,10203
5296,1,0,15.3916,19.9588,16.535,1.22234,7,0.964158,0.112477,0.0275442,0.00374937,0.00186008,3.93036,0,19,4,0,247,0,0,0,0,0,3.33033,10403,0.0607434,10403,0.10438,10403,3.16472,10403,2.43668,10403,0.00258,10403,0.199455,1262,0.0049136,1300,2.22845,10403,0.0239425,10403,0.0137659,10385,0.0551685,42,0.0281957,250,0.0038186,10338,0.0653019,10403,0.113408,10403,0.0028304,10403,0.007009,10403,1.90749,10403,0.392745,10403,0.230448,10403,1.23371,10385,7923975,10403
5396,1,13,14.6741,18.9019,16.7717,0.422909,7,0.997042,0.0746307,0.0245154,0.00206991,0.00161253,3.31524,0,26,6,0,247,0,0,0,0,0,3.38783,10603,0.061404,10603,0.106239,10603,3.21969,10603,2.47814,10603,0.0026287,10603,0.199923,1275,0.0050099,1325,2.26927,10603,0.0243871,10603,0.014027,10585,0.0551685,42,0.0282027,251,0.0038927,10538,0.0655214,10603,0.115594,10603,0.0028861,10603,0.0070295,10603,1.94489,10603,0.400536,10603,0.234896,10603,1.25789,10585,8085975,10603
5496,1,0,10.2719,17.1759,16.8121,0.453236,10,0.852397,0.082623,0.0246487,0.00199719,0.00168045,3.55712,0,15,4,0,247,0,0,0,0,0,3.4312,10803,0.0618042,10803,0.107655,10803,3.26124,10803,2.50877,10803,0.0026618,10803,0.20012,1287,0.005063,1350,2.29959,10803,0.0247011,10803,0.0142126,10785,0.0551685,42,0.0282161,252,0.0039474,10738,0.0657703,10803,0.11715,10803,0.0029334,10803,0.0070449,10803,1.97267,10803,0.405589,10803,0.238206,10803,1.27654,10785,8247975,10803
5596,1,4,8.39032,15.4188,16.6728,0.418987,9,0.775682,0.0741842,0.0248783,0.00213436,0.00167011,3.57435,0,15,3,0,247,0,0,0,0,0,3.48345,11003,0.0625793,11003,0.10942,11003,3.31094,11003,2.54584,11003,0.0027014,11003,0.200404,1300,0.0051241,1375,2.33626,11003,0.0250623,11003,0.0144372,10985,0.0551685,42,0.0282161,252,0.0040093,10938,0.0659957,11003,0.119019,11003,0.0029859,11003,0.0070603,11003,2.0064,11003,0.412257,11003,0.242227,11003,1.29865,10985,8409975,11003
5696,1,3,6.77323,13.6896,16.3745,1.35148,12,0.767107,0.0807569,0.0295067,0.00204711,0.00182001,3.89006,0,15,3,0,247,0,0,0,0,0,3.55138,11203,0.0631988,11203,0.111718,11203,3.37594,11203,2.59471,11203,0.002749,11203,0.200677,1312,0.0051922,1400,2.38472,11203,0.0255381,11203,0.0147066,11185,0.0551685,42,0.0282251,253,0.0040866,11138,0.0664152,11203,0.121454,11203,0.0030485,11203,0.0070824,11203,2.05093,11203,0.421117,11203,0.247459,11203,1.32788,11185,8571975,11203
5796,1,1,5.04126,11.96,15.933,0.427032,8,0.869479,0.0960807,0.0319225,0.00226639,0.00174984,3.75022,0,15,3,0,247,0,0,0,0,0,3.59811,11403,0.063615,11403,0.113307,11403,3.42066,11403,2.62721,11403,0.0027856,11403,0.200891,1325,0.0052407,1425,2.41689,11403,0.0258931,11403,0.0148964,11385,0.0551685,42,0.0282348,254,0.0041422,11338,0.0666321,11403,0.123148,11403,0.0030961,11403,0.0071006,11403,2.08039,11403,0.426402,11403,0.250942,11403,1.34777,11385,8733975,11403
5896,1,2,4.12888,10.3938,15.3791,0.479856,6,0.882484,0.0834128,0.0245982,0.00210848,0.00162299,3.37486,0,15,5,0,247,0,0,0,0,0,3.64834,11603,0.0642557,11603,0.11494,11603,3.4686,11603,2.66312,11603,0.0028266,11603,0.201151,1337,0.0052916,1450,2.45243,11603,0.0262642,11603,0.0151149,11585,0.0551685,42,0.0282348,254,0.0042043,11538,0.0667856,11603,0.124982,11603,0.0031431,11603,0.0071172,11603,2.11311,11603,0.433086,11603,0.255074,11603,1.36885,11585,8895975,11603
5996,1,1,3.19022,8.95305,14.7365,0.68748,8,1.27458,0.118899,0.0347286,0.00333141,0.00206056,3.46021,0,17,4,0,247,0,0,0,0,0,3.76192,11803,0.0654263,11803,0.118581,11803,3.57736,11803,2.74658,11803,0.0029097,11803,0.201711,1350,0.0054176,1475,2.53507,11803,0.0270536,11803,0.0155628,11785,0.0551685,42,0.0282348,254,0.0043329,11738,0.0670902,11803,0.129377,11803,0.0032283,11803,0.0071497,11803,2.18931,11803,0.449721,11803,0.263829,11803,1.41752,11785,9057975,11803
6096,1,1,2.53315,7.66907,14.0298,0.663401,7,1.32807,0.145444,0.0513115,0.00477838,0.0031769,4.80267,0,16,4,0,247,0,0,0,0,0,3.90555,12003,0.066741,12003,0.123176,12003,3.71506,12003,2.85226,12003,0.0030146,12003,0.202178,1362,0.0055597,1500,2.63998,12003,0.0280426,12003,0.0161188,11985,0.0551685,42,0.0282348,254,0.0044807,11938,0.0675022,12003,0.135271,12003,0.0033307,12003,0.0071897,12003,2.28577,12003,0.472084,12003,0.275139,12003,1.47744,11985,9219975,12003
6196,1,0,1.77321,6.48989,13.2758,0.514741,12,0.918296,0.0869954,0.0255079,0.0020747,0.00170143,3.68465,0,19,5,0,247,0,0,0,0,0,3.95881,12203,0.0674761,12203,0.124919,12203,3.76584,12203,2.89013,12203,0.003052,12203,0.202501,1375,0.0056337,1525,2.67739,12203,0.0284275,12203,0.0163313,12185,0.0551685,42,0.0282476,256,0.0045472,12138,0.0677578,12203,0.137283,12203,0.0033839,12203,0.0072101,12203,2.32004,12203,0.478194,12203,0.279246,12203,1.50045,12185,9381975,12203
6296,1,1,1.54124,5.50016,12.4982,0.514651,8,0.85102,0.0908729,0.0254998,0.00201438,0.00166578,3.45415,0,15,3,0,247,0,0,0,0,0,4.00773,12403,0.0680432,12403,0.126521,12403,3.81258,12403,2.92473,12403,0.0030918,12403,0.202729,1387,0.0056942,1550,2.71164,12403,0.0287976,12403,0.0165386,12385,0.0551685,42,0.0282666,257,0.0046105,12338,0.0679512,12403,0.139088,12403,0.0034298,12403,0.0072283,12403,2.35144,12403,0.483874,12403,0.282892,12403,1.52164,12385,9543975,12403
6396,1,2,1.67887,4.73591,11.722,0.416294,10,0.862476,0.0942397,0.0266413,0.00213592,0.0017208,3.24036,0,15,3,0,247,0,0,0,0,0,4.05046,12603,0.0685204,12603,0.127905,12603,3.85345,12603,2.95485,12603,0.0031263,12603,0.202988,1400,0.0057487,1575,2.7414,12603,0.0291208,12603,0.0167292,12585,0.0551685,42,0.0283181,259,0.0046624,12538,0.0681219,12603,0.140617,12603,0.0034773,12603,0.0072442,12603,2.37871,12603,0.488719,12603,0.286184,12603,1.54002,12585,9705975,12603
6496,1,1,1.47521,4.08377,10.9582,1.33794,7,1.21282,0.107186,0.0408229,0.00369875,0.00233539,4.49,0,15,3,0,247,0,0,0,0,0,4.12029,12803,0.069365,12803,0.130253,12803,3.92007,12803,3.00529,12803,0.0031824,12803,0.203252,1412,0.0058141,1600,2.79142,12803,0.0296597,12803,0.0170228,12785,0.0551685,42,0.0283594,260,0.004748,12738,0.069116,12803,0.143006,12803,0.0035334,12803,0.0072645,12803,2.42415,12803,0.49855,12803,0.291793,12803,1.56894,12785,9867975,12803
6596,1,0,1.03265,3.47354,10.2097,0.435996,6,0.947668,0.0789358,0.029117,0.00225656,0.00188336,3.10372,0,21,5,0,247,0,0,0,0,0,4.18859,13003,0.0699461,13003,0.132501,13003,3.98553,13003,3.05511,13003,0.0032325,13003,0.203688,1425,0.0058893,1625,2.84065,13003,0.0301489,13003,0.0173159,12985,0.0551685,42,0.0284064,262,0.0048286,12938,0.0693522,13003,0.145673,13003,0.0035954,13003,0.0072858,13003,2.46934,13003,0.507595,13003,0.297102,13003,1.59852,12985,10029975,13003
6696,1,0,0.722853,2.92341,9.48107,0.466596,7,0.927271,0.0953313,0.0277782,0.00300039,0.00179379,2.79899,0,15,4,0,247,0,0,0,0,0,4.23992,13203,0.0705119,13203,0.134339,13203,4.03446,13203,3.09148,13203,0.0032734,13203,0.204033,1437,0.005964,1650,2.87653,13203,0.0305234,13203,0.0175368,13185,0.0551685,42,0.0284247,263,0.0048936,13138,0.0700657,13203,0.147447,13203,0.0036454,13203,0.0073034,13203,2.50185,13203,0.513727,13203,0.301082,13203,1.62011,13185,10191975,13203
6796,1,1,0.805997,2.49992,8.78295,0.439902,13,0.939613,0.106451,0.0273792,0.00231238,0.00170213,2.773,0,15,3,0,247,0,0,0,0,0,4.28773,13403,0.0711195,13403,0.135913,13403,4.08007,13403,3.12523,13403,0.0033142,13403,0.2044,1450,0.0060236,1675,2.9098,13403,0.0308911,13403,0.0177516,13385,0.0551685,42,0.0284247,263,0.0049558,13338,0.0702841,13403,0.149216,13403,0.0036949,13403,0.0073224,13403,2.5323,13403,0.519428,13403,0.304692,13403,1.64044,13385,10353975,13403
6896,1,1,0.864198,2.17278,8.12193,0.421857,8,0.819845,0.0827605,0.0271006,0.00212954,0.00166007,3.26685,0,15,3,0,247,0,0,0,0,0,4.33168,13603,0.0716521,13603,0.137307,13603,4.12208,13603,3.15633,13603,0.0033525,13603,0.204601,1462,0.006071,1700,2.9406,13603,0.0312173,13603,0.017946,13585,0.0551685,42,0.0284247,263,0.005015,13538,0.0704695,13603,0.150861,13603,0.0037449,13603,0.0073405,13603,2.56052,13603,0.524544,13603,0.308045,13603,1.65936,13585,10515975,13603
6996,1,1,0.904939,1.91921,7.50166,0.699697,4,1.07054,0.0906458,0.0342431,0.00237474,0.00229846,3.15776,0,19,5,0,247,0,0,0,0,0,4.38352,13803,0.0722994,13803,0.139091,13803,4.17149,13803,3.19333,13803,0.0033961,13803,0.204922,1475,0.0061274,1725,2.97715,13803,0.031604,13803,0.01818,13785,0.0551685,42,0.0284247,263,0.0050835,13738,0.0706329,13803,0.152811,13803,0.0037946,13803,0.0073594,13803,2.59408,13803,0.531251,13803,0.311996,13803,1.68134,13785,10677975,13803
7096,1,0,0.633457,1.66206,6.9177,0.670923,9,0.842656,0.0835682,0.0259678,0.00262698,0.0017339,3.04683,0,15,4,0,247,0,0,0,0,0,4.44591,14003,0.072918,14003,0.141317,14003,4.23102,14003,3.23762,14003,0.0034508,14003,0.205195,1487,0.0061915,1750,3.02103,14003,0.0320828,14003,0.0184546,13985,0.0551685,42,0.0284247,263,0.0051619,13938,0.0708118,14003,0.155136,14003,0.0038507,14003,0.0073769,14003,2.6344,14003,0.540173,14003,0.316988,14003,1.70674,13985,10839975,14003
7196,1,4,1.64342,1.65833,6.39176,0.424319,12,0.928359,0.0993835,0.0390321,0.00310083,0.00205731,2.75852,0,15,3,0,247,0,0,0,0,0,4.49611,14203,0.0734105,14203,0.143041,14203,4.279,14203,3.27333,14203,0.0034886,14203,0.205501,1500,0.0062507,1775,3.05631,14203,0.0324516,14203,0.0186675,14185,0.0551685,42,0.0284247,263,0.0052263,14138,0.0710341,14203,0.157073,14203,0.0039036,14203,0.0073947,14203,2.66669,14203,0.54605,14203,0.320872,14203,1.72839,14185,11001975,14203
7296,1,4,2.35039,1.79674,5.93226,0.425728,9,0.916674,0.111583,0.026646,0.0021765,0.00175297,3.35011,0,20,4,0,247,0,0,0,0,0,4.55359,14403,0.0740342,14403,0.144866,14403,4.33402,14403,3.3151,14403,0.0035338,14403,0.20577,1512,0.0063152,1800,3.09767,14403,0.0329028,14403,0.0189103,14385,0.0551685,42,0.0284247,263,0.0052932,14338,0.0717951,14403,0.159122,14403,0.0039561,14403,0.0074159,14403,2.70427,14403,0.55329,14403,0.325569,14403,1.75303,14385,11163975,14403
7396,1,2,2.24528,1.88645,5.52768,0.614036,8,0.983123,0.0910975,0.0285409,0.00247769,0.00187681,3.83982,0,21,5,0,247,0,0,0,0,0,4.64669,14603,0.0749144,14603,0.148072,14603,4.42302,14603,3.38363,14603,0.0036034,14603,0.206569,1525,0.0064559,1825,3.16516,14603,0.0336016,14603,0.0192841,14585,0.0551685,42,0.0284329,264,0.0054019,14538,0.0721261,14603,0.162561,14603,0.0040297,14603,0.0074412,14603,2.76645,14603,0.567779,14603,0.332645,14603,1.79206,14585,11325975,14603
7496,1,4,2.77169,2.0635,5.18126,0.438698,11,0.995173,0.0874987,0.027517,0.0022885,0.0019355,3.03334,0,15,4,0,247,0,0,0,0,0,4.69941,14803,0.0754708,14803,0.149862,14803,4.47338,14803,3.42123,14803,0.0036442,14803,0.206763,1537,0.0065064,1850,3.20245,14803,0.0340114,14803,0.0195012,14785,0.0551685,42,0.0284329,264,0.005466,14738,0.0723265,14803,0.164473,14803,0.0040813,14803,0.007461,14803,2.80076,14803,0.573978,14803,0.337221,14803,1.81464,14785,11487975,14803
7596,1,1,2.24019,2.09884,4.87302,0.397511,9,0.819621,0.0692166,0.0266388,0.0022633,0.00166038,2.82985,0,12,3,0,247,0,0,0,0,0,4.7425,15003,0.0759127,15003,0.151282,15003,4.5146,15003,3.45158,15003,0.0036803,15003,0.206995,1550,0.0065569,1875,3.23247,15003,0.0343384,15003,0.0196912,14985,0.0551685,42,0.0284593,266,0.0055215,14938,0.0725018,15003,0.166039,15003,0.0041302,15003,0.0074768,15003,2.82826,15003,0.578983,15003,0.340539,15003,1.83307,14985,11649975,15003
7696,1,1,1.86813,2.05269,4.59099,0.446045,10,0.965664,0.102789,0.0391269,0.00310556,0.00219362,2.90352,0,12,3,0,247,0,0,0,0,0,4.79046,15203,0.0763876,15203,0.152759,15203,4.5606,15203,3.48573,15203,0.0037181,15203,0.207465,1562,0.0066348,1900,3.26601,15203,0.0346976,15203,0.0199112,15185,0.0551685,42,0.0284593,266,0.0055816,15138,0.0726503,15203,0.167843,15203,0.0041788,15203,0.0074939,15203,2.85902,15203,0.585265,15203,0.344245,15203,1.85297,15185,11811975,15203
7796,1,3,2.20769,2.08369,4.34026,0.470735,4,0.983357,0.0761286,0.0314057,0.00235086,0.00182696,2.76112,0,16,4,0,247,0,0,0,0,0,4.8504,15403,0.0769828,15403,0.154816,15403,4.61788,15403,3.52869,15403,0.0037656,15403,0.207918,1575,0.0067163,1925,3.30837,15403,0.0351395,15403,0.0201677,15385,0.0551685,42,0.0284768,267,0.0056647,15338,0.0728142,15403,0.169922,15403,0.0042363,15403,0.0075107,15403,2.8981,15403,0.593412,15403,0.348923,15403,1.87826,15385,11973975,15403
7896,1,0,1.54538,1.97603,4.10383,0.473481,6,1.07483,0.0899876,0.0392337,0.00299082,0.00233789,2.7588,0,12,5,0,247,0,0,0,0,0,4.89799,15603,0.0774996,15603,0.156442,15603,4.66332,15603,3.56202,15603,0.0038043,15603,0.208128,1587,0.0067636,1950,3.34137,15603,0.0354955,15603,0.0203722,15585,0.0551685,42,0.0285045,269,0.0057244,15538,0.0730287,15603,0.171675,15603,0.0042847,15603,0.0075272,15603,2.92832,15603,0.599253,15603,0.352544,15603,1.89822,15585,12135975,15603
7996,1,1,1.38177,1.85718,3.87917,0.860271,8,0.9242,0.10333,0.0393107,0.00312069,0.00284555,3.68868,0,12,3,0,247,0,0,0,0,0,4.97387,15803,0.078383,15803,0.158937,15803,4.73581,15803,3.61701,15803,0.0038739,15803,0.208632,1600,0.0068389,1975,3.39569,15803,0.0362332,15803,0.0207269,15785,0.0551685,42,0.0285045,269,0.005817,15738,0.0732821,15803,0.174424,15803,0.0043482,15803,0.0075492,15803,2.97818,15803,0.611475,15803,0.358724,15803,1.92846,15785,12297975,15803
8096,1,0,0.967238,1.67919,3.65917,0.531211,8,0.784349,0.0670849,0.0221183,0.00197883,0.00153853,3.25862,0,12,3,0,247,0,0,0,0,0,5.02796,16003,0.0789919,16003,0.160906,16003,4.7873,16003,3.65473,16003,0.0039187,16003,0.20884,1612,0.0068893,2000,3.43308,16003,0.0366484,16003,0.0209778,15985,0.0551685,42,0.0285161,270,0.0058989,15938,0.0734537,16003,0.176447,16003,0.0043962,16003,0.0075649,16003,3.01243,16003,0.618045,16003,0.362836,16003,1.95113,15985,12459975,16003
8196,1,2,1.27707,1.59877,3.45313,0.539639,7,0.988851,0.0842794,0.0405957,0.00305034,0.00246119,3.13398,0,14,4,0,247,0,0,0,0,0,5.08221,16203,0.0795308,16203,0.162733,16203,4.83917,16203,3.6937,16203,0.0039702,16203,0.209154,1625,0.0069476,2025,3.4716,16203,0.0370609,16203,0.0212288,16185,0.0551685,42,0.0285161,270,0.0059691,16138,0.0743699,16203,0.178364,16203,0.0044477,16203,0.0075832,16203,3.04719,16203,0.624794,16203,0.367105,16203,1.97396,16185,12621975,16203
8296,1,0,0.893947,1.4578,3.2536,0.518579,15,0.913352,0.080376,0.0371181,0.00291961,0.00236774,2.74055,0,12,3,0,247,0,0,0,0,0,5.13026,16403,0.0799137,16403,0.164391,16403,4.88518,16403,3.72763,16403,0.0040073,16403,0.209354,1637,0.0069913,2050,3.50523,16403,0.0374201,16403,0.021431,16385,0.0551685,42,0.0285161,270,0.0060302,16338,0.0745903,16403,0.180177,16403,0.0044987,16403,0.007601,16403,3.07799,16403,0.630645,16403,0.370851,16403,1.99435,16385,12783975,16403
8396,1,2,1.22576,1.41139,3.06938,1.2923,13,1.03794,0.122535,0.0446459,0.00481909,0.00318764,4.36712,0,13,4,0,247,0,0,0,0,0,5.20275,16603,0.0808177,16603,0.16684,16603,4.9543,16603,3.77875,16603,0.0040642,16603,0.209728,1650,0.0070698,2075,3.55581,16603,0.0379292,16603,0.0217647,16585,0.0551685,42,0.0285161,270,0.0061163,16538,0.0749589,16603,0.183019,16603,0.0045618,16603,0.0076239,16603,3.12419,16603,0.639709,16603,0.375915,16603,2.02504,16585,12945975,16603
8496,1,0,0.858034,1.30072,2.89251,0.414538,8,0.876339,0.0885183,0.0226365,0.00195321,0.00159264,3.33948,0,12,4,0,247,0,0,0,0,0,5.25762,16803,0.0814359,16803,0.168744,16803,5.00664,16803,3.81749,16803,0.0041045,16803,0.209952,1662,0.0071281,2100,3.59421,16803,0.038324,16803,0.0219944,16785,0.0551685,42,0.0285161,270,0.0061827,16738,0.075331,16803,0.185121,16803,0.0046154,16803,0.0076415,16803,3.15923,16803,0.645914,16803,0.379988,16803,2.04884,16785,13107975,16803
8596,1,57,17.7006,4.5807,3.06133,0.849365,11,1.16372,0.0835615,0.0299141,0.00293012,0.00209317,3.68104,0,14,4,0,247,0,0,0,0,0,5.31622,17003,0.0821681,17003,0.17069,17003,5.06255,17003,3.85913,17003,0.0041488,17003,0.210183,1675,0.0071985,2125,3.63547,17003,0.0387364,17003,0.0222281,16985,0.0551685,42,0.0285235,271,0.0062568,16938,0.0755346,17003,0.187303,17003,0.0046729,17003,0.0076618,17003,3.19717,17003,0.653576,17003,0.384674,17003,2.0734,16985,13269975,17003
8696,1,25,19.8904,7.64265,3.51946,0.413214,8,1.25506,0.0829842,0.0248863,0.00198544,0.00159304,3.05087,0,16,4,0,247,0,0,0,0,0,5.36956,17203,0.0826953,17203,0.172424,17203,5.11362,17203,3.89702,17203,0.0041948,17203,0.210412,1687,0.0072625,2150,3.67301,17203,0.0391554,17203,0.0224824,17185,0.0551685,42,0.0285235,271,0.0063209,17138,0.0756965,17203,0.189347,17203,0.004723,17203,0.0076793,17203,3.23157,17203,0.660244,17203,0.38869,17203,2.09622,17185,13431975,17203
8796,1,7,16.0233,9.31878,4.09939,0.577599,6,0.929038,0.10537,0.034552,0.00228231,0.0020021,3.02216,0,15,3,0,247,0,0,0,0,0,5.43654,17403,0.0836159,17403,0.174651,17403,5.17744,17403,3.94453,17403,0.0042494,17403,0.210761,1700,0.007357,2175,3.71995,17403,0.0396828,17403,0.0227997,17385,0.0551685,42,0.0285235,271,0.0064098,17338,0.0758465,17403,0.191974,17403,0.0047839,17403,0.0076992,17403,3.27455,17403,0.66963,17403,0.393845,17403,2.12355,17385,13593975,17403
8896,1,1,11.5163,9.75829,4.66528,0.58571,10,0.769031,0.0767676,0.0248559,0.00203613,0.00166104,3.40242,0,15,3,0,247,0,0,0,0,0,5.50494,17603,0.0844413,17603,0.176968,17603,5.24269,17603,3.99311,17603,0.0043001,17603,0.211087,1712,0.0074198,2200,3.76807,17603,0.0401436,17603,0.023058,17585,0.0551685,42,0.0285235,271,0.0064883,17538,0.0760105,17603,0.194689,17603,0.0048429,17603,0.0077189,17603,3.31875,17603,0.678129,17603,0.39902,17603,2.15286,17585,13755975,17603
8996,1,0,8.06142,9.41891,5.14065,0.688024,7,1.2039,0.100929,0.027418,0.0033042,0.00183953,4.27027,0,22,4,0,247,0,0,0,0,0,5.57627,17803,0.0852325,17803,0.179615,17803,5.31057,17803,4.04376,17803,0.0043508,17803,0.21136,1725,0.0074989,2225,3.81828,17803,0.0406279,17803,0.0233263,17785,0.0551685,42,0.0285235,271,0.0065752,17738,0.0762316,17803,0.197733,17803,0.0049046,17803,0.0077406,17803,3.36461,17803,0.686844,17803,0.404293,17803,2.18326,17785,13917975,17803
9096,1,1,5.94299,8.72373,5.49895,0.760506,12,1.00659,0.0940838,0.03165,0.00246098,0.0018844,3.04346,0,15,4,0,247,0,0,0,0,0,5.66166,18003,0.0862398,18003,0.182464,18003,5.3921,18003,4.10582,18003,0.0044146,18003,0.211923,1737,0.0076361,2250,3.87954,18003,0.0412255,18003,0.0236634,17985,0.0551685,42,0.0285235,271,0.0066783,17938,0.0765507,18003,0.201018,18003,0.0049719,18003,0.0077629,18003,3.42093,18003,0.697855,18003,0.410748,18003,2.22061,17985,14079975,18003
9196,1,0,4.1601,7.811,5.73016,1.20513,6,1.28958,0.196823,0.0431719,0.00537519,0.00277432,5.11719,0,16,4,0,247,0,0,0,0,0,5.7401,18203,0.086932,18203,0.185129,18203,5.46717,18203,4.16215,18203,0.0044702,18203,0.212331,1750,0.0077269,2275,3.93528,18203,0.0417701,18203,0.0239766,18185,0.0551685,42,0.0285235,271,0.006772,18138,0.076827,18203,0.203947,18203,0.0050412,18203,0.0077891,18203,3.47224,18203,0.708096,18203,0.416796,18203,2.25428,18185,14241975,18203
9296,1,5,4.41207,7.13122,5.87027,0.946293,8,1.14199,0.100219,0.0395453,0.00354371,0.00215573,3.25377,0,15,3,0,247,0,0,0,0,0,5.82279,18403,0.0879727,18403,0.188128,18403,5.54581,18403,4.22147,18403,0.0045325,18403,0.212666,1762,0.0078217,2300,3.99408,18403,0.0423463,18403,0.0243041,18385,0.0551685,42,0.0285235,271,0.0068713,18338,0.0770788,18403,0.207004,18403,0.0051094,18403,0.0078115,18403,3.5264,18403,0.718599,18403,0.423078,18403,2.29021,18385,14403975,18403
9396,1,4,4.28845,6.56266,5.9395,0.848093,12,0.948041,0.0850986,0.0275358,0.00230265,0.00175511,3.2253,0,18,5,0,247,0,0,0,0,0,6.17708,18603,0.0889303,18603,0.190888,18603,5.89638,18603,4.55382,18603,0.0045901,18603,0.2131,1775,0.0079083,2325,4.32581,18603,0.0428963,18603,0.0246047,18585,0.0551685,42,0.0287183,274,0.0069674,18538,0.077442,18603,0.486779,18603,0.0051743,18603,0.0078344,18603,3.57655,18603,0.729533,18603,0.429058,18603,2.32226,18585,14565975,18603
9496,1,7,5.10191,6.27051,5.97261,1.06682,10,0.983256,0.101688,0.0477336,0.00362814,0.00421538,3.40634,0,15,3,0,247,0,0,0,0,0,6.24635,18803,0.0896357,18803,0.193276,18803,5.96254,18803,4.60354,18803,0.0046437,18803,0.213965,1795,0.0079886,2350,4.37451,18803,0.043383,18803,0.0248733,18785,0.0551685,42,0.0287183,274,0.0070684,18738,0.078195,18803,0.489279,18803,0.0052337,18803,0.0078564,18803,3.6209,18803,0.739151,18803,0.43419,18803,2.35067,18785,14727975,18803
9596,1,3,4.47134,5.91068,5.96641,0.584367,7,1.14045,0.116539,0.0321148,0.00265754,0.00186485,2.78773,0,17,4,0,247,0,0,0,0,0,6.29875,19003,0.0903265,19003,0.195185,19003,6.01233,19003,4.6406,19003,0.0046867,19003,0.214184,1808,0.0080581,2375,4.41121,19003,0.0437739,19003,0.0251411,18985,0.0551685,42,0.0287183,274,0.0071335,18938,0.0783933,19003,0.491205,19003,0.0052859,19003,0.0078759,19003,3.65455,19003,0.74561,19003,0.438285,19003,2.37288,18985,14889975,19003
9696,1,1,3.42994,5.41453,5.91122,0.425312,1,0.937231,0.0931507,0.028776,0.00256657,0.00183907,2.80973,0,15,3,0,247,0,0,0,0,0,6.34449,19203,0.0907702,19203,0.196813,19203,6.05599,19203,4.67264,19203,0.0047246,19203,0.21472,1828,0.0081297,2400,4.44258,19203,0.0441226,19203,0.0253484,19185,0.0551685,42,0.0287183,274,0.0071896,19138,0.0787912,19203,0.492871,19203,0.0053339,19203,0.0078939,19203,3.68305,19203,0.750814,19203,0.441635,19203,2.39207,19185,15051975,19203
9796,1,5,3.90096,5.11182,5.83128,0.423256,4,0.972253,0.0877587,0.0297589,0.00266223,0.00177027,3.10826,0,18,4,0,247,0,0,0,0,0,6.39556,19403,0.0913347,19403,0.198537,19403,6.10476,19403,4.7085,19403,0.0047688,19403,0.215446,1853,0.0081888,2425,4.4776,19403,0.0445039,19403,0.0255689,19385,0.0551685,42,0.0287183,274,0.0072502,19338,0.079474,19403,0.494636,19403,0.0053854,19403,0.0079122,19403,3.71477,19403,0.75699,19403,0.445214,19403,2.41321,19385,15213250,19403
9896,1,0,2.73067,4.63559,5.71171,0.410966,7,1.19288,0.0953395,0.0281627,0.00247306,0.00176706,2.84274,0,16,5,0,247,0,0,0,0,0,6.44127,19603,0.0917233,19603,0.20011,19603,6.14851,19603,4.7407,19603,0.0048057,19603,0.215724,1868,0.0082445,2450,4.5094,19603,0.0448522,19603,0.0257703,19585,0.0551685,42,0.0287183,274,0.0073106,19538,0.079693,19603,0.496344,19603,0.0054362,19603,0.0079282,19603,3.74386,19603,0.762295,19603,0.448607,19603,2.43281,19585,15374250,19603
